"Julian.Day","Depth","Simulated","Observed"
"2016-09-27","10",16.87,16.697
"2016-09-27","11",15.56,14.396
"2016-09-27","12",13.84,12.334
"2016-09-27","13",11.97,11.001
"2016-09-27","14",10.08,10.1522222222222
"2016-09-27","15",8.53,9.236
"2016-09-27","16",7.47,8.44
"2016-09-27","17",6.79,7.779
"2016-09-27","18",6.37,7.303
"2016-09-27","19",6.11,6.923
"2016-09-27","20",5.95,6.626
"2016-09-27","21",5.85,6.424
"2016-09-27","22",5.78,6.29333333333333
"2016-09-27","23",5.72,6.183
"2016-09-27","24",5.68,6.073
"2016-09-27","25",5.63,5.991
"2016-09-27","26",5.6,5.936
"2016-09-27","27",5.56,5.893
"2016-09-27","28",5.53,5.84888888888889
"2016-09-27","29",5.51,5.80090909090909
"2016-09-27","30",5.48,5.75555555555556
"2016-09-27","31",5.46,5.704
"2016-09-27","32",5.43,5.662
"2016-09-27","33",5.41,5.623
"2016-09-27","34",5.39,5.59
"2016-09-27","35",5.38,5.56
"2016-09-27","36",5.36,5.534
"2016-09-27","37",5.35,5.511
"2016-09-27","38",5.33,5.487
"2016-09-27","39",5.32,5.47333333333333
"2016-09-27","40",5.31,5.453
"2016-09-27","41",5.3,5.433
"2016-09-27","42",5.29,5.423
"2016-09-27","43",5.28,5.41
"2016-09-27","44",5.27,5.392
"2016-09-27","45",5.26,5.389
"2016-09-27","46",5.25,5.38
"2016-09-27","47",5.24,5.36555555555556
"2016-09-27","48",5.23,5.34090909090909
"2016-09-27","49",5.22,5.30666666666667
"2016-09-27","50",5.21,5.29222222222222
"2016-09-27","51",5.21,5.26909090909091
"2016-09-27","52",5.2,5.25333333333333
"2016-09-27","53",5.19,5.239
"2016-09-27","54",5.19,5.228
"2016-09-27","55",5.18,5.214
"2016-09-27","56",5.17,5.20444444444444
"2016-09-27","57",5.17,5.187
"2016-09-27","58",5.16,5.172
"2016-09-27","59",5.15,5.175
"2016-09-27","60",5.15,5.16777777777778
"2016-09-27","61",5.14,5.16
"2016-09-27","62",5.13,5.15375
"2016-09-27","63",5.12,5.14111111111111
"2016-09-27","64",5.12,5.13
"2016-09-27","65",5.12,5.12333333333333
"2016-09-27","66",5.12,5.13
"2016-09-27","67",5.12,5.14
"2016-09-27","68",5.12,5.14
"2016-09-27","69",5.12,5.145
"2016-09-27","70",5.12,5.15
"2016-10-11","0",13.88,13.824
"2016-10-11","1",13.88,13.8345454545455
"2016-10-11","2",13.88,13.8388888888889
"2016-10-11","3",13.88,13.84
"2016-10-11","4",13.88,13.84
"2016-10-11","5",13.88,13.84
"2016-10-11","6",13.88,13.84
"2016-10-11","7",13.88,13.84
"2016-10-11","8",13.88,13.84
"2016-10-11","9",13.88,13.84
"2016-10-11","10",13.88,13.84
"2016-10-11","11",13.88,13.839
"2016-10-11","12",13.88,13.832
"2016-10-11","13",13.07,13.717
"2016-10-11","14",11.6,11.222
"2016-10-11","15",9.84,9.52111111111111
"2016-10-11","16",8.27,8.65
"2016-10-11","17",7.23,7.973
"2016-10-11","18",6.65,7.464
"2016-10-11","19",6.31,7.123
"2016-10-11","20",6.11,6.839
"2016-10-11","21",5.97,6.634
"2016-10-11","22",5.87,6.459
"2016-10-11","23",5.8,6.31
"2016-10-11","24",5.74,6.18888888888889
"2016-10-11","25",5.7,6.106
"2016-10-11","26",5.66,6.021
"2016-10-11","27",5.63,5.953
"2016-10-11","28",5.59,5.892
"2016-10-11","29",5.57,5.84
"2016-10-11","30",5.54,5.796
"2016-10-11","31",5.51,5.763
"2016-10-11","32",5.49,5.728
"2016-10-11","33",5.47,5.693
"2016-10-11","34",5.45,5.659
"2016-10-11","35",5.44,5.629
"2016-10-11","36",5.42,5.61444444444444
"2016-10-11","37",5.4,5.586
"2016-10-11","38",5.39,5.565
"2016-10-11","39",5.38,5.55111111111111
"2016-10-11","40",5.36,5.53181818181818
"2016-10-11","41",5.35,5.516
"2016-10-11","42",5.34,5.50222222222222
"2016-10-11","43",5.33,5.478
"2016-10-11","44",5.32,5.459
"2016-10-11","45",5.31,5.438
"2016-10-11","46",5.3,5.43222222222222
"2016-10-11","47",5.3,5.411
"2016-10-11","48",5.29,5.382
"2016-10-11","49",5.28,5.359
"2016-10-11","50",5.27,5.34666666666667
"2016-10-11","51",5.26,5.325
"2016-10-11","52",5.25,5.297
"2016-10-11","53",5.25,5.285
"2016-10-11","54",5.24,5.27333333333333
"2016-10-11","55",5.23,5.26
"2016-10-11","56",5.22,5.239
"2016-10-11","57",5.22,5.226
"2016-10-11","58",5.21,5.21777777777778
"2016-10-11","59",5.2,5.194
"2016-10-11","60",5.19,5.174
"2016-10-11","61",5.19,5.16333333333333
"2016-10-11","62",5.18,5.161
"2016-10-11","63",5.18,5.162
"2016-10-11","64",5.18,5.18333333333333
"2016-10-11","65",5.18,5.201
"2016-10-11","66",5.18,5.217
"2016-10-11","67",5.18,5.21
"2016-10-11","68",5.18,5.20625
"2016-10-20","0",12.16,12.245
"2016-10-20","1",12.16,12.248
"2016-10-20","2",12.16,12.258
"2016-10-20","3",12.16,12.258
"2016-10-20","4",12.16,12.26
"2016-10-20","5",12.16,12.26
"2016-10-20","6",12.16,12.268
"2016-10-20","7",12.16,12.27
"2016-10-20","8",12.16,12.27
"2016-10-20","9",12.16,12.27
"2016-10-20","10",12.16,12.27
"2016-10-20","11",12.16,12.27
"2016-10-20","12",12.16,12.268
"2016-10-20","13",12.16,12.269
"2016-10-20","14",12,12.237
"2016-10-20","15",10.96,11.061
"2016-10-20","16",9.34,8.92555555555555
"2016-10-20","17",7.83,8.176
"2016-10-20","18",6.82,7.698
"2016-10-20","19",6.3,7.313
"2016-10-20","20",6.07,6.916
"2016-10-20","21",5.95,6.646
"2016-10-20","22",5.87,6.47222222222222
"2016-10-20","23",5.81,6.358
"2016-10-20","24",5.76,6.25454545454545
"2016-10-20","25",5.71,6.16666666666667
"2016-10-20","26",5.68,6.095
"2016-10-20","27",5.64,6.024
"2016-10-20","28",5.61,5.958
"2016-10-20","29",5.58,5.912
"2016-10-20","30",5.56,5.869
"2016-10-20","31",5.53,5.82111111111111
"2016-10-20","32",5.51,5.775
"2016-10-20","33",5.49,5.741
"2016-10-20","34",5.48,5.717
"2016-10-20","35",5.46,5.682
"2016-10-20","36",5.44,5.65666666666667
"2016-10-20","37",5.43,5.628
"2016-10-20","38",5.42,5.6
"2016-10-20","39",5.4,5.577
"2016-10-20","40",5.39,5.561
"2016-10-20","41",5.38,5.55555555555556
"2016-10-20","42",5.37,5.543
"2016-10-20","43",5.36,5.528
"2016-10-20","44",5.35,5.508
"2016-10-20","45",5.34,5.49222222222222
"2016-10-20","46",5.33,5.468
"2016-10-20","47",5.32,5.452
"2016-10-20","48",5.32,5.429
"2016-10-20","49",5.31,5.41
"2016-10-20","50",5.3,5.392
"2016-10-20","51",5.3,5.37555555555556
"2016-10-20","52",5.29,5.356
"2016-10-20","53",5.28,5.33454545454545
"2016-10-20","54",5.27,5.31333333333333
"2016-10-20","55",5.27,5.30333333333333
"2016-10-20","56",5.26,5.29777777777778
"2016-10-20","57",5.25,5.28666666666667
"2016-10-20","58",5.24,5.275
"2016-10-20","59",5.23,5.262
"2016-10-20","60",5.22,5.245
"2016-10-20","61",5.22,5.21888888888889
"2016-10-20","62",5.22,5.2
"2016-10-20","63",5.22,5.213
"2016-10-20","64",5.22,5.22
"2016-10-20","65",5.22,5.22
"2016-10-20","66",5.22,5.23
"2016-10-20","67",5.22,5.23
"2016-10-20","68",5.22,5.2225
"2016-10-25","0",10.91,11.484
"2016-10-25","1",10.91,11.489
"2016-10-25","2",10.91,11.498
"2016-10-25","3",10.91,11.493
"2016-10-25","4",10.91,11.49
"2016-10-25","5",10.91,11.494
"2016-10-25","6",10.91,11.5
"2016-10-25","7",10.91,11.496
"2016-10-25","8",10.91,11.495
"2016-10-25","9",10.91,11.494
"2016-10-25","10",10.9,11.499
"2016-10-25","11",10.79,11.5
"2016-10-25","12",10.66,11.5
"2016-10-25","13",10.55,11.4981818181818
"2016-10-25","14",10.4,11.482
"2016-10-25","15",10.21,10.926
"2016-10-25","16",9.91,10.216
"2016-10-25","17",9.36,9.36777777777778
"2016-10-25","18",8.51,8.517
"2016-10-25","19",7.55,7.871
"2016-10-25","20",6.78,7.339
"2016-10-25","21",6.31,6.971
"2016-10-25","22",6.07,6.72555555555556
"2016-10-25","23",5.95,6.53181818181818
"2016-10-25","24",5.87,6.37444444444444
"2016-10-25","25",5.81,6.281
"2016-10-25","26",5.76,6.201
"2016-10-25","27",5.71,6.125
"2016-10-25","28",5.68,6.05777777777778
"2016-10-25","29",5.64,5.995
"2016-10-25","30",5.61,5.942
"2016-10-25","31",5.59,5.888
"2016-10-25","32",5.56,5.845
"2016-10-25","33",5.54,5.805
"2016-10-25","34",5.52,5.765
"2016-10-25","35",5.5,5.72444444444444
"2016-10-25","36",5.48,5.688
"2016-10-25","37",5.47,5.652
"2016-10-25","38",5.45,5.632
"2016-10-25","39",5.44,5.613
"2016-10-25","40",5.43,5.59333333333333
"2016-10-25","41",5.41,5.574
"2016-10-25","42",5.4,5.566
"2016-10-25","43",5.39,5.54666666666667
"2016-10-25","44",5.38,5.535
"2016-10-25","45",5.37,5.514
"2016-10-25","46",5.36,5.495
"2016-10-25","47",5.35,5.464
"2016-10-25","48",5.34,5.43444444444444
"2016-10-25","49",5.33,5.418
"2016-10-25","50",5.32,5.398
"2016-10-25","51",5.31,5.363
"2016-10-25","52",5.3,5.341
"2016-10-25","53",5.3,5.32888888888889
"2016-10-25","54",5.29,5.316
"2016-10-25","55",5.28,5.298
"2016-10-25","56",5.27,5.28444444444444
"2016-10-25","57",5.26,5.264
"2016-10-25","58",5.25,5.229
"2016-10-25","59",5.24,5.21777777777778
"2016-10-25","60",5.23,5.20181818181818
"2016-10-25","61",5.23,5.2
"2016-10-25","62",5.23,5.2
"2016-10-25","63",5.23,5.209
"2016-10-25","64",5.23,5.228
"2016-10-25","65",5.23,5.24333333333333
"2016-10-25","66",5.23,5.25
"2016-10-25","67",5.23,5.24666666666667
"2016-10-25","68",5.23,5.24555555555556
"2016-11-08","1",8.93,9.57
"2016-11-08","2",8.93,9.58
"2016-11-08","3",8.93,9.58
"2016-11-08","4",8.93,9.58
"2016-11-08","5",8.93,9.58
"2016-11-08","6",8.93,9.58
"2016-11-08","7",8.93,9.58
"2016-11-08","8",8.93,9.58222222222222
"2016-11-08","9",8.93,9.59
"2016-11-08","10",8.93,9.59
"2016-11-08","11",8.93,9.59
"2016-11-08","12",8.93,9.59
"2016-11-08","13",8.93,9.597
"2016-11-08","14",8.93,9.6
"2016-11-08","15",8.93,9.6
"2016-11-08","16",8.93,9.595
"2016-11-08","17",8.86,9.58555555555555
"2016-11-08","18",8.6,9.58090909090909
"2016-11-08","19",8.2,8.89222222222222
"2016-11-08","20",7.63,7.649
"2016-11-08","21",6.91,7.351
"2016-11-08","22",6.44,7.104
"2016-11-08","23",6.19,6.878
"2016-11-08","24",6.04,6.662
"2016-11-08","25",5.94,6.52
"2016-11-08","26",5.87,6.40222222222222
"2016-11-08","27",5.81,6.302
"2016-11-08","28",5.77,6.21
"2016-11-08","29",5.73,6.132
"2016-11-08","30",5.69,6.07
"2016-11-08","31",5.66,5.995
"2016-11-08","32",5.64,5.94666666666667
"2016-11-08","33",5.61,5.891
"2016-11-08","34",5.59,5.853
"2016-11-08","35",5.57,5.835
"2016-11-08","36",5.56,5.81
"2016-11-08","37",5.54,5.77727272727273
"2016-11-08","38",5.52,5.75666666666667
"2016-11-08","39",5.51,5.742
"2016-11-08","40",5.5,5.72222222222222
"2016-11-08","41",5.48,5.698
"2016-11-08","42",5.47,5.665
"2016-11-08","43",5.46,5.648
"2016-11-08","44",5.45,5.62666666666667
"2016-11-08","45",5.44,5.605
"2016-11-08","46",5.43,5.586
"2016-11-08","47",5.42,5.56777777777778
"2016-11-08","48",5.41,5.539
"2016-11-08","49",5.4,5.5175
"2016-11-08","50",5.39,5.48111111111111
"2016-11-08","51",5.38,5.458
"2016-11-08","52",5.37,5.442
"2016-11-08","53",5.36,5.42
"2016-11-08","54",5.35,5.40222222222222
"2016-11-08","55",5.34,5.383
"2016-11-08","56",5.33,5.347
"2016-11-08","57",5.32,5.325
"2016-11-08","58",5.31,5.30444444444444
"2016-11-08","59",5.3,5.28
"2016-11-08","60",5.29,5.257
"2016-11-08","61",5.28,5.24333333333333
"2016-11-08","62",5.28,5.238
"2016-11-08","63",5.28,5.231
"2016-11-08","64",5.28,5.245
"2016-11-08","65",5.28,5.27111111111111
"2016-11-08","66",5.28,5.272
"2016-11-08","67",5.28,5.26888888888889
"2016-11-22","0",6.88,7.4775
"2016-11-22","1",6.88,7.466
"2016-11-22","2",6.88,7.465
"2016-11-22","3",6.88,7.468
"2016-11-22","4",6.88,7.463
"2016-11-22","5",6.88,7.46
"2016-11-22","6",6.88,7.46
"2016-11-22","7",6.88,7.46
"2016-11-22","8",6.88,7.458
"2016-11-22","9",6.87,7.46
"2016-11-22","10",6.86,7.455
"2016-11-22","11",6.86,7.45
"2016-11-22","12",6.86,7.45
"2016-11-22","13",6.86,7.45
"2016-11-22","14",6.85,7.45
"2016-11-22","15",6.85,7.45
"2016-11-22","16",6.85,7.44181818181818
"2016-11-22","17",6.84,7.44
"2016-11-22","18",6.83,7.433
"2016-11-22","19",6.81,7.43
"2016-11-22","20",6.78,7.43
"2016-11-22","21",6.74,7.43
"2016-11-22","22",6.69,7.425
"2016-11-22","23",6.62,7.41888888888889
"2016-11-22","24",6.54,7.312
"2016-11-22","25",6.45,7
"2016-11-22","26",6.34,6.73
"2016-11-22","27",6.22,6.616
"2016-11-22","28",6.1,6.475
"2016-11-22","29",6,6.41666666666667
"2016-11-22","30",5.91,6.355
"2016-11-22","31",5.84,6.251
"2016-11-22","32",5.79,6.154
"2016-11-22","33",5.76,6.109
"2016-11-22","34",5.73,6.098
"2016-11-22","35",5.71,6.06444444444444
"2016-11-22","36",5.68,6.01727272727273
"2016-11-22","37",5.65,5.98333333333333
"2016-11-22","38",5.63,5.957
"2016-11-22","39",5.62,5.927
"2016-11-22","40",5.61,5.912
"2016-11-22","41",5.6,5.89555555555556
"2016-11-22","42",5.58,5.858
"2016-11-22","43",5.57,5.85
"2016-11-22","44",5.56,5.834
"2016-11-22","45",5.55,5.80333333333333
"2016-11-22","46",5.54,5.783
"2016-11-22","47",5.53,5.758
"2016-11-22","48",5.52,5.73555555555556
"2016-11-22","49",5.51,5.72636363636364
"2016-11-22","50",5.5,5.70444444444444
"2016-11-22","51",5.5,5.687
"2016-11-22","52",5.49,5.659
"2016-11-22","53",5.48,5.64444444444444
"2016-11-22","54",5.47,5.614
"2016-11-22","55",5.46,5.589
"2016-11-22","56",5.46,5.56333333333333
"2016-11-22","57",5.45,5.533
"2016-11-22","58",5.44,5.53
"2016-11-22","59",5.43,5.518
"2016-11-22","60",5.42,5.505
"2016-12-06","1",5.32,5.79555555555556
"2016-12-06","2",5.32,5.83
"2016-12-06","3",5.32,5.81
"2016-12-06","4",5.32,5.79444444444444
"2016-12-06","5",5.32,5.80545454545455
"2016-12-06","6",5.32,5.83
"2016-12-06","7",5.32,5.83
"2016-12-06","8",5.32,5.829
"2016-12-06","9",5.32,5.83
"2016-12-06","10",5.32,5.83
"2016-12-06","11",5.32,5.83
"2016-12-06","12",5.32,5.83
"2016-12-06","13",5.32,5.83
"2016-12-06","14",5.32,5.829
"2016-12-06","15",5.32,5.83
"2016-12-06","16",5.32,5.83
"2016-12-06","17",5.32,5.822
"2016-12-06","18",5.32,5.82
"2016-12-06","19",5.32,5.82
"2016-12-06","20",5.32,5.82111111111111
"2016-12-06","21",5.32,5.82333333333333
"2016-12-06","22",5.32,5.82
"2016-12-06","23",5.32,5.82
"2016-12-06","24",5.32,5.82
"2016-12-06","25",5.32,5.82
"2016-12-06","26",5.32,5.82
"2016-12-06","27",5.32,5.82
"2016-12-06","28",5.32,5.81888888888889
"2016-12-06","29",5.32,5.819
"2016-12-06","30",5.32,5.81444444444444
"2016-12-06","31",5.32,5.81
"2016-12-06","32",5.32,5.808
"2016-12-06","33",5.32,5.8
"2016-12-06","34",5.32,5.8
"2016-12-06","35",5.32,5.8
"2016-12-06","36",5.32,5.799
"2016-12-06","37",5.32,5.8
"2016-12-06","38",5.32,5.798
"2016-12-06","39",5.32,5.79
"2016-12-06","40",5.32,5.785
"2016-12-06","41",5.32,5.75666666666667
"2016-12-06","42",5.32,5.739
"2016-12-06","43",5.32,5.733
"2016-12-06","44",5.32,5.735
"2016-12-06","45",5.32,5.72555555555556
"2016-12-06","46",5.32,5.714
"2016-12-06","47",5.32,5.684
"2016-12-06","48",5.32,5.67
"2016-12-06","49",5.32,5.67
"2016-12-06","50",5.32,5.664
"2016-12-06","51",5.32,5.66
"2016-12-06","52",5.32,5.66
"2016-12-06","53",5.32,5.66
"2016-12-06","54",5.32,5.647
"2016-12-06","55",5.32,5.63
"2016-12-06","56",5.32,5.63
"2016-12-06","57",5.32,5.62
"2016-12-06","58",5.32,5.619
"2016-12-06","59",5.32,5.61444444444444
"2016-12-06","60",5.32,5.6
"2016-12-06","61",5.32,5.59888888888889
"2016-12-06","62",5.32,5.578
"2016-12-06","63",5.32,5.56444444444444
"2016-12-06","64",5.32,5.55909090909091
"2016-12-06","65",5.32,5.54333333333333
"2016-12-06","66",5.32,5.5325
"2016-12-08","1",5.14,5.67
"2016-12-08","2",5.14,5.67
"2016-12-08","3",5.14,5.67
"2016-12-08","4",5.14,5.67
"2016-12-08","5",5.14,5.669
"2016-12-08","6",5.14,5.663
"2016-12-08","7",5.14,5.67
"2016-12-08","8",5.14,5.668
"2016-12-08","9",5.14,5.67
"2016-12-08","10",5.14,5.67
"2016-12-08","11",5.14,5.67
"2016-12-08","12",5.14,5.67
"2016-12-08","13",5.14,5.669
"2016-12-08","14",5.14,5.67
"2016-12-08","15",5.14,5.67
"2016-12-08","16",5.14,5.67
"2016-12-08","17",5.14,5.67
"2016-12-08","18",5.14,5.67
"2016-12-08","19",5.14,5.67
"2016-12-08","20",5.14,5.67
"2016-12-08","21",5.14,5.67
"2016-12-08","22",5.14,5.67
"2016-12-08","23",5.14,5.67
"2016-12-08","24",5.14,5.67
"2016-12-08","25",5.14,5.67
"2016-12-08","26",5.14,5.67
"2016-12-08","27",5.14,5.675
"2016-12-08","28",5.14,5.67
"2016-12-08","29",5.14,5.67
"2016-12-08","30",5.14,5.666
"2016-12-08","31",5.14,5.667
"2016-12-08","32",5.14,5.67
"2016-12-08","33",5.14,5.66555555555556
"2016-12-08","34",5.14,5.66
"2016-12-08","35",5.14,5.66
"2016-12-08","36",5.14,5.66
"2016-12-08","37",5.13,5.66
"2016-12-08","38",5.13,5.663
"2016-12-08","39",5.13,5.662
"2016-12-08","40",5.13,5.66
"2016-12-08","41",5.13,5.66
"2016-12-08","42",5.12,5.66
"2016-12-08","43",5.12,5.66363636363636
"2016-12-08","44",5.12,5.66111111111111
"2016-12-08","45",5.12,5.66222222222222
"2016-12-08","46",5.12,5.662
"2016-12-08","47",5.12,5.662
"2016-12-08","48",5.11,5.67
"2016-12-08","49",5.11,5.663
"2016-12-08","50",5.11,5.667
"2016-12-08","51",5.11,5.66555555555556
"2016-12-08","52",5.11,5.668
"2016-12-08","53",5.11,5.67
"2016-12-08","54",5.11,5.67
"2016-12-08","55",5.1,5.67111111111111
"2016-12-08","56",5.1,5.666
"2016-12-08","57",5.1,5.668
"2016-12-08","58",5.1,5.668
"2016-12-08","59",5.1,5.66111111111111
"2016-12-08","60",5.1,5.66
"2016-12-08","61",5.1,5.66
"2016-12-08","62",5.1,5.66
"2016-12-08","63",5.1,5.659
"2016-12-08","64",5.1,5.66
"2016-12-08","65",5.1,5.636
"2016-12-08","66",5.09,5.61666666666667
"2016-12-08","67",5.09,5.60888888888889
"2016-12-19","1",4.63,5.258
"2016-12-19","2",4.63,5.259
"2016-12-19","3",4.63,5.262
"2016-12-19","4",4.63,5.26
"2016-12-19","5",4.63,5.26
"2016-12-19","6",4.63,5.26
"2016-12-19","7",4.63,5.26
"2016-12-19","8",4.63,5.26
"2016-12-19","9",4.63,5.26
"2016-12-19","10",4.63,5.261
"2016-12-19","11",4.63,5.26
"2016-12-19","12",4.63,5.26
"2016-12-19","13",4.63,5.26
"2016-12-19","14",4.63,5.26
"2016-12-19","15",4.63,5.267
"2016-12-19","16",4.63,5.27
"2016-12-19","17",4.63,5.265
"2016-12-19","18",4.63,5.26
"2016-12-19","19",4.63,5.26
"2016-12-19","20",4.63,5.26
"2016-12-19","21",4.63,5.26
"2016-12-19","22",4.63,5.26
"2016-12-19","23",4.63,5.262
"2016-12-19","24",4.63,5.26
"2016-12-19","25",4.63,5.27
"2016-12-19","26",4.63,5.266
"2016-12-19","27",4.63,5.264
"2016-12-19","28",4.63,5.262
"2016-12-19","29",4.63,5.264
"2016-12-19","30",4.63,5.26111111111111
"2016-12-19","31",4.63,5.26
"2016-12-19","32",4.63,5.26
"2016-12-19","33",4.63,5.26
"2016-12-19","34",4.63,5.26
"2016-12-19","35",4.63,5.26
"2016-12-19","36",4.63,5.26
"2016-12-19","37",4.63,5.26
"2016-12-19","38",4.63,5.25222222222222
"2016-12-19","39",4.63,5.237
"2016-12-19","40",4.63,5.222
"2016-12-19","41",4.63,5.197
"2016-12-19","42",4.63,5.167
"2016-12-19","43",4.63,5.143
"2016-12-19","44",4.63,5.12555555555556
"2016-12-19","45",4.63,5.105
"2016-12-19","46",4.63,5.09
"2016-12-19","47",4.63,5.08
"2016-12-19","48",4.63,5.08
"2016-12-19","49",4.63,5.071
"2016-12-19","50",4.63,5.06
"2016-12-19","51",4.63,5.05777777777778
"2016-12-19","52",4.63,5.05
"2016-12-19","53",4.63,5.05
"2016-12-19","54",4.63,5.05
"2016-12-19","55",4.63,5.05
"2016-12-19","56",4.63,5.04111111111111
"2016-12-19","57",4.63,5.03
